epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.03834107145667076,0.03510957583785057,0.0029780659824609756,0.00964448694139719,0.03364464268088341,0.0027447324246168137
1,0.00535234808921814,0.02929644100368023,0.0021394193172454834,0.0043760198168456554,0.03319171071052551,0.002697300398722291
2,0.003512744326144457,0.02885032631456852,0.002093902789056301,0.00402221642434597,0.03348710387945175,0.0027342301327735186
3,0.003314701374620199,0.028681084513664246,0.0020804714877158403,0.003954834770411253,0.03404412046074867,0.0027539997827261686
4,0.0032502852845937014,0.02861560322344303,0.0020748437382280827,0.0037804930470883846,0.031978316605091095,0.002624592510983348
5,0.0032074672635644674,0.028539352118968964,0.0020688457880169153,0.003792686155065894,0.0327555276453495,0.002671264810487628
6,0.003172702854499221,0.028493409976363182,0.0020639244467020035,0.0037399798166006804,0.0321277417242527,0.002640785649418831
7,0.00314757926389575,0.028447000309824944,0.0020612936932593584,0.0037415989208966494,0.03266352415084839,0.002664311556145549
8,0.003124409122392535,0.028408074751496315,0.0020557178650051355,0.004009474068880081,0.03694799169898033,0.002949152607470751
9,0.003104150528088212,0.028359482064843178,0.0020508142188191414,0.003826600732281804,0.03444524109363556,0.0027798207011073828
10,0.003089489648118615,0.028325701132416725,0.002047111513093114,0.0036550392396748066,0.031984176486730576,0.002619342878460884
11,0.0030768250580877066,0.028292736038565636,0.002045305445790291,0.003551018424332142,0.030514633283019066,0.0025265850126743317
12,0.0030615907162427902,0.028244761750102043,0.0020394285675138235,0.0035586862359195948,0.030564313754439354,0.002542120171710849
13,0.0030500167049467564,0.028225675225257874,0.0020370641723275185,0.0036778210196644068,0.032508473843336105,0.002666198881343007
14,0.0030375139322131872,0.028195777907967567,0.0020324767101556063,0.003790799295529723,0.03424198552966118,0.0027877120301127434
15,0.003028583014383912,0.02817007154226303,0.0020307672675698996,0.0037131658755242825,0.03311043605208397,0.002715424168854952
16,0.0030229506082832813,0.028165193274617195,0.0020307430531829596,0.003499779151752591,0.030001889914274216,0.0025092954747378826
17,0.0030129989609122276,0.028136607259511948,0.002027097623795271,0.0035876266192644835,0.03162512555718422,0.0026037886273115873
18,0.003005739999935031,0.028119023889303207,0.0020249630324542522,0.0037113274447619915,0.0333549864590168,0.0027310685254633427
19,0.0030016840901225805,0.028099918738007545,0.0020252354443073273,0.0034644792322069407,0.02969563938677311,0.002489602891728282
20,0.0029955741483718157,0.028074385598301888,0.002022381406277418,0.0036427523009479046,0.03273284435272217,0.002673716749995947
21,0.002988938707858324,0.02806338295340538,0.0020206517074257135,0.0036480266135185957,0.03258342295885086,0.0026794823352247477
22,0.0029808245599269867,0.028040407225489616,0.002016650512814522,0.0035399894695729017,0.03131642937660217,0.002580175641924143
23,0.00297860661521554,0.028042059391736984,0.002018084516748786,0.0034874940756708384,0.03040546178817749,0.0025290162302553654
24,0.002973316004499793,0.02801029197871685,0.0020155138336122036,0.0036201905459165573,0.03245037794113159,0.0026631669607013464
25,0.002967279637232423,0.028001569211483,0.002013005781918764,0.003629557555541396,0.03268691524863243,0.0026782627683132887
26,0.002964472398161888,0.027997205033898354,0.002013307996094227,0.003474182216450572,0.030329938977956772,0.0025241284165531397
27,0.0029597426764667034,0.027985941618680954,0.0020113650243729353,0.003585889469832182,0.031909193843603134,0.0026375013403594494
