epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.009187044575810432,0.050439637154340744,0.009187044575810432,0.003499754471704364,0.03696471452713013,0.003499754471704364
1,0.0017330804839730263,0.026030832901597023,0.0017330804839730263,0.0034950131084769964,0.0366322360932827,0.0034950131084769964
2,0.001732524367980659,0.026034649461507797,0.001732524367980659,0.003516874508932233,0.03696010261774063,0.003516874508932233
3,0.0017326882807537913,0.02602916955947876,0.0017326882807537913,0.0035015237517654896,0.036690037697553635,0.0035015237517654896
4,0.0017323798965662718,0.02603248879313469,0.0017323798965662718,0.0035360779147595167,0.0370861180126667,0.0035360779147595167
5,0.0017322271596640348,0.02602895349264145,0.0017322271596640348,0.0035026289988309145,0.03674090653657913,0.0035026289988309145
6,0.001732147065922618,0.026026559993624687,0.001732147065922618,0.003517377655953169,0.036784399300813675,0.003517377655953169
7,0.0017318443860858679,0.02602435275912285,0.0017318443860858679,0.0035882871598005295,0.03749020770192146,0.0035882871598005295
8,0.001731479773297906,0.026024628430604935,0.001731479773297906,0.0035271409433335066,0.03661123290657997,0.0035271409433335066
9,0.0017314933938905597,0.02602136880159378,0.0017314933938905597,0.00350578804500401,0.0366908498108387,0.00350578804500401
